service_date,trip_id,stop_id,route_id,route_short_name,stop_sequence,stops_ahead,arrival_delay_s,departure_delay_s,schedule_relationship,observed_at_utc
2026-09-21,143B.817.156.4.A.8.91204535,2750511,WST_2c,T1,-1,0,0,0,SCHEDULED,2026-09-20T19:23:53.047517+00:00
2026-09-21,143B.817.156.4.A.8.91204535,2747361,WST_2c,T1,-1,1,0,0,SCHEDULED,2026-09-20T19:23:53.047517+00:00
2026-09-21,143B.817.156.4.A.8.91204535,2747371,WST_2c,T1,-1,2,0,0,SCHEDULED,2026-09-20T19:23:53.047517+00:00
2026-09-21,165C.817.156.100.A.8.91203594,2753672,WST_2d,T1,-1,0,6,0,SCHEDULED,2026-09-20T19:23:53.047517+00:00
2026-09-21,165C.817.156.100.A.8.91203594,2753661,WST_2d,T1,-1,1,0,0,SCHEDULED,2026-09-20T19:23:53.047517+00:00
2026-09-21,165C.817.156.100.A.8.91203594,2756431,WST_2d,T1,-1,2,0,0,SCHEDULED,2026-09-20T19:23:53.047517+00:00
2026-09-21,618D.817.156.12.T.8.91201998,202291,ESI_1a,T4,-1,0,0,0,SCHEDULED,2026-09-20T19:23:53.047517+00:00
2026-09-21,618D.817.156.12.T.8.91201998,202761,ESI_1a,T4,-1,1,0,0,SCHEDULED,2026-09-20T19:23:53.047517+00:00
2026-09-21,618D.817.156.12.T.8.91201998,201171,ESI_1a,T4,-1,2,0,0,SCHEDULED,2026-09-20T19:23:53.047517+00:00
2026-09-21,196A.817.156.4.B.8.91202498,2000403,NSN_2k,T1,-1,0,0,0,SCHEDULED,2026-09-20T19:23:53.047517+00:00
2026-09-21,196A.817.156.4.B.8.91202498,2000392,NSN_2k,T1,-1,1,0,0,SCHEDULED,2026-09-20T19:23:53.047517+00:00
2026-09-21,196A.817.156.4.B.8.91202498,2000338,NSN_2k,T1,-1,2,0,0,SCHEDULED,2026-09-20T19:23:53.047517+00:00
2026-09-21,107B.817.156.52.T.8.91200063,2762121,WST_2d,T1,-1,0,0,0,SCHEDULED,2026-09-20T19:23:53.047517+00:00
2026-09-21,107B.817.156.52.T.8.91200063,2763171,WST_2d,T1,-1,1,0,0,SCHEDULED,2026-09-20T19:23:53.047517+00:00
2026-09-21,107B.817.156.52.T.8.91200063,2148541,WST_2d,T1,-1,2,0,0,SCHEDULED,2026-09-20T19:23:53.047517+00:00
2026-09-21,194B.817.156.12.B.8.91202088,2145662,WST_2c,T1,-1,0,0,0,SCHEDULED,2026-09-20T19:23:53.047517+00:00
